Date,Open,High,Low,Close,Adj Close,Volume
2010-04-28,37.571426,37.714287,36.630001,37.371429,35.631016,189599970
2010-04-29,37.578571,38.571426,37.430000,38.377144,36.589893,139709745
2010-04-30,38.534286,38.652859,37.285713,37.298573,35.561550,135615676
2010-05-03,37.774284,38.268570,37.554283,38.049999,36.277992,113585031
2010-05-04,37.491428,37.612858,36.678570,36.954285,35.233303,180954830
2010-05-05,36.125713,36.877144,35.532856,36.569286,34.866215,220775786
2010-05-06,36.285713,36.892857,28.464285,35.178570,33.540268,321464892
2010-05-07,34.857143,35.224285,32.172855,33.694286,32.125126,419004292
2010-05-10,35.881428,36.378571,35.504284,36.284286,34.594501,246076208
2010-05-11,36.000000,37.127144,35.785713,36.645714,34.939102,212587809
2010-05-12,37.091427,37.590000,36.957142,37.441429,35.697746,163594375
2010-05-13,37.611427,37.857143,36.628571,36.908569,35.189705,149927526
2010-05-14,36.458572,36.639999,35.642857,36.259998,34.571346,189840357
2010-05-17,36.308571,36.597141,35.387142,36.317142,34.625824,190708252
2010-05-18,36.711430,36.935715,35.751427,36.051430,34.372486,195668956
2010-05-19,35.631428,36.131428,34.978573,35.477142,33.824959,256431406
2010-05-20,34.485714,34.835712,33.744286,33.965714,32.383900,320728737
2010-05-21,33.092857,34.928570,33.049999,34.617142,33.004993,305976755
2010-05-24,35.322857,35.842857,35.180000,35.251427,33.609730,188561359
2010-05-25,34.214287,35.251427,33.880001,35.031429,33.399990,262003357
2010-05-26,35.742859,36.018570,34.821426,34.872715,33.248684,212664144
2010-05-27,35.818569,36.270000,35.587143,36.192856,34.507332,166575339
2010-05-28,37.057140,37.057140,36.192856,36.697144,34.988132,203903217
2010-06-01,37.098572,37.991428,36.994286,37.261429,35.526138,219118382
2010-06-02,37.820000,37.828571,37.190716,37.707142,35.951099,172136524
2010-06-03,37.884285,37.935715,37.201427,37.588570,35.838047,162539314
2010-06-04,36.912857,37.414284,36.375713,36.566429,34.863499,189610442
2010-06-07,36.908569,37.021427,35.792858,35.848572,34.179070,221745538
2010-06-08,36.197144,36.257141,35.092857,35.618572,33.959785,250192019
2010-06-09,35.937141,35.985714,34.641430,34.742859,33.124855,213657171
2010-06-10,34.972858,35.854286,34.599998,35.787144,34.120514,194088937
2010-06-11,35.452858,36.265713,35.338570,36.215714,34.529129,136439884
2010-06-14,36.571426,37.021427,36.287144,36.325714,34.634010,150740100
2010-06-15,36.517143,37.121429,36.500000,37.098572,35.370861,146268297
2010-06-16,37.285713,38.250000,37.232883,38.178570,36.400566,195922370
2010-06-17,38.658569,38.985714,38.500000,38.838570,37.029835,218365231
2010-06-18,38.889999,39.285713,38.774284,39.153427,37.330017,196154945
2010-06-21,39.678570,39.858570,38.389999,38.595715,36.798283,194122453
2010-06-22,38.891430,39.424286,38.785713,39.121429,37.299515,179314996
2010-06-23,39.234283,39.237141,38.271427,38.709999,36.907257,192113733
2010-06-24,38.709999,39.027859,38.299999,38.428570,36.638924,178782814
2010-06-25,38.574284,38.610001,37.972858,38.099998,36.325649,137485271
2010-06-28,38.137142,38.535713,37.788570,38.328571,36.543594,146358254
2010-06-29,37.750000,37.770000,36.328571,36.595715,34.891422,283336130
2010-06-30,36.677143,36.852856,35.715714,35.932858,34.259441,184867060
2010-07-01,36.301430,36.400002,34.745712,35.497143,33.844009,255738140
2010-07-02,35.792858,35.847141,34.742859,35.277142,33.634258,173624381
2010-07-06,35.892857,36.114285,35.165714,35.518570,33.864449,153808676
2010-07-07,35.802856,36.967140,35.678570,36.952141,35.231255,163639812
2010-07-08,37.511429,37.557140,36.412857,36.869999,35.152927,184537661
2010-07-09,36.705715,37.128571,36.451427,37.088570,35.361328,108393537
2010-07-12,36.932858,37.407143,36.408569,36.755001,35.043285,140719236
2010-07-13,36.601429,36.628571,35.204285,35.971142,34.295937,297738658
2010-07-14,35.641430,36.542858,35.571426,36.103855,34.422462,203042784
2010-07-15,35.467140,36.709999,35.328571,35.921429,34.248539,206215849
2010-07-16,36.161427,36.424286,35.487141,35.700001,34.037430,259964376
2010-07-19,35.678570,35.697144,34.228573,35.082855,33.449017,256124484
2010-07-20,34.712856,36.128571,34.287144,35.984283,34.308475,268737511
2010-07-21,37.857143,37.878571,36.285713,36.320000,34.628563,296417422
2010-07-22,36.820000,37.142857,36.472858,37.003429,35.280136,161329322
2010-07-23,36.727142,37.197144,36.611427,37.134285,35.404903,133346661
2010-07-26,37.139999,37.157112,36.815716,37.040001,35.315014,105137452
2010-07-27,37.240002,37.828571,37.185715,37.725716,35.968811,146192641
2010-07-28,37.667141,37.998569,37.178570,37.279999,35.543831,129996090
2010-07-29,37.244286,37.521427,36.585712,36.872856,35.155670,160951385
2010-07-30,36.571426,37.099998,36.414284,36.750000,35.038532,112113960
2010-08-02,37.205715,37.512856,37.088570,37.407143,35.665066,107021026
2010-08-03,37.285713,37.608570,37.060001,37.418571,35.675972,104413218
2010-08-04,37.518570,37.754284,37.187286,37.568569,35.818970,105139076
2010-08-05,37.354286,37.597141,37.221428,37.385715,35.644638,72340618
2010-08-06,37.099998,37.355713,36.804283,37.155857,35.425480,111253310
2010-08-09,37.355713,37.450001,37.081429,37.392857,35.651447,75781356
2010-08-10,37.127144,37.207142,36.792858,37.058571,35.332737,112979405
2010-08-11,36.448570,36.527142,35.687141,35.741428,34.076920,155013068
2010-08-12,35.237141,36.157143,35.160000,35.970001,34.294834,133729834
2010-08-13,35.861427,35.982857,35.584286,35.585712,33.928463,88716635
2010-08-16,35.388573,35.715714,35.231426,35.377144,33.729607,79606849
2010-08-17,35.728573,36.375713,35.599998,35.995712,34.319366,105662221
2010-08-18,36.051430,36.381428,35.939999,36.152859,34.469193,84923923
2010-08-19,36.121429,36.211430,35.525715,35.697144,34.034698,106676227
2010-08-20,35.625713,36.274284,35.571426,35.662857,34.001999,96057206
2010-08-23,35.964287,36.000000,35.035713,35.114285,33.478985,103516812
2010-08-24,34.714287,34.714287,34.092857,34.275715,32.679466,150638208
2010-08-25,33.998569,34.855713,33.885715,34.698570,33.082619,149216228
2010-08-26,35.068569,35.107143,34.325401,34.325714,32.727131,116625803
2010-08-27,34.504284,34.658569,33.651428,34.517143,32.909657,137146576
2010-08-30,34.394283,35.107143,34.382870,34.642857,33.029522,95821894
2010-08-31,34.554283,34.937141,34.335712,34.728573,33.111233,105196602
2010-09-01,35.357143,35.922855,35.182858,35.761429,34.095989,174258805
2010-09-02,35.910000,36.024284,35.509998,36.024284,34.346611,103856298
2010-09-03,36.418571,36.968571,36.357143,36.967140,35.245548,130197067
2010-09-07,36.644283,37.075714,36.607143,36.830002,35.114799,85706313
2010-09-08,37.111427,37.769985,37.014286,37.560001,35.810802,131637114
2010-09-09,37.858570,38.074284,37.560001,37.581429,35.831238,109643597
2010-09-10,37.599998,37.785713,37.342857,37.630001,35.877541,96940319
2010-09-13,37.992859,38.325714,37.965714,38.148571,36.371960,97194965
2010-09-14,38.024284,38.452858,37.931427,38.294285,36.510887,102037313
2010-09-15,38.285713,38.625713,38.262856,38.602856,36.805084,107341570
2010-09-16,38.610001,39.524284,38.500000,39.509998,37.669979,163025387
2010-09-17,39.668571,39.708572,39.097141,39.338570,37.506535,158618691
2010-09-20,39.442856,40.540001,39.407143,40.461430,38.577114,164822833
2010-09-21,40.549999,41.049999,40.398571,40.538570,38.650665,167418881
2010-09-22,40.387142,41.139999,40.344284,41.107143,39.192745,146353774
2010-09-23,40.921429,41.822857,40.857143,41.274284,39.352112,196528871
2010-09-24,41.728573,41.932858,41.507141,41.759998,39.815197,162371804
2010-09-27,41.997143,42.104286,41.572857,41.594856,39.657761,120774913
2010-09-28,41.671429,41.681427,39.285713,40.980000,39.071529,258760411
2010-09-29,41.022858,41.401428,40.857143,41.052856,39.140995,117410608
2010-09-30,41.285713,41.428570,40.178570,40.535713,38.647934,168347452
2010-10-01,40.914284,40.939999,40.192856,40.360001,38.480400,112101444
2010-10-04,40.240002,40.414284,39.681427,39.805714,37.951935,108824968
2010-10-05,40.342857,41.349998,40.260071,41.277142,39.354836,125491450
2010-10-06,41.372856,41.712856,40.751427,41.312859,39.388885,167716514
2010-10-07,41.491428,41.497143,40.987141,41.317142,39.392975,102099277
2010-10-08,41.698570,42.071426,41.428570,42.009998,40.053543,164600814
2010-10-11,42.110001,42.462856,42.085712,42.194286,40.229271,106937733
2010-10-12,42.201427,42.785713,41.784286,42.648571,40.662395,139634663
2010-10-13,42.861427,43.137142,42.828571,42.877144,40.880325,157522589
2010-10-14,43.098572,43.209999,42.914284,43.187141,41.175888,108823925
2010-10-15,43.919998,45.000000,43.558571,44.962856,42.868900,230548444
2010-10-18,45.500000,45.571426,44.898571,45.428570,43.312920,276114391
2010-10-19,43.355713,44.824284,42.860001,44.212856,42.153835,308189833
2010-10-20,44.142857,44.892857,43.838570,44.361427,42.295486,180406030
2010-10-21,44.615715,44.962856,43.828571,44.217140,42.157921,137864321
2010-10-22,44.152859,44.291428,43.757141,43.924286,41.878700,93193856
2010-10-25,44.160000,44.514286,44.062859,44.119999,42.065304,98107996
2010-10-26,43.855713,44.248569,43.664284,44.007141,41.957687,98232337
2010-10-27,43.950001,44.271427,43.657143,43.975716,41.927742,99750070
2010-10-28,43.992859,44.000000,42.985714,43.605713,41.574959,137761540
2010-10-29,43.459999,43.697144,42.981426,42.997143,40.994732,107627128
2010-11-01,43.232857,43.657143,43.171429,43.454285,41.430592,105972251
2010-11-02,43.857143,44.312859,43.857143,44.194286,42.136135,108482437
2010-11-03,44.481426,44.697144,44.075714,44.685715,42.604675,127086848
2010-11-04,45.015713,45.740002,45.004284,45.467140,43.349712,159596437
2010-11-05,45.427143,45.652859,45.250000,45.304283,43.194435,90313265
2010-11-08,45.278572,45.681458,45.251427,45.517143,43.397373,67951982
2010-11-09,45.857143,45.900002,44.928570,45.154285,43.051422,95928805
2010-11-10,45.234283,45.538570,44.792858,45.432858,43.317013,96056373
2010-11-11,45.000000,45.485714,44.892857,45.236427,43.129742,90320433
2010-11-12,45.071426,45.214287,43.375713,44.004284,41.954971,198961462
2010-11-15,44.068569,44.362858,43.752857,43.862141,41.819443,100900954
2010-11-16,43.657143,43.942856,42.759998,43.084286,41.077824,164737342
2010-11-17,43.011429,43.427143,42.537144,42.928570,40.929348,119862407
2010-11-18,43.638573,44.238571,43.527142,44.061428,42.009464,123622443
2010-11-19,44.000000,44.057140,43.605713,43.818569,41.777901,96210793
2010-11-22,43.812859,44.765713,43.695713,44.765713,42.680950,98268492
2010-11-23,44.328571,44.535713,43.794285,44.104286,42.050323,129861284
2010-11-24,44.571426,45.057140,44.535713,44.970715,42.876400,103568136
2010-11-26,44.831429,45.385700,44.705715,45.000000,42.904324,59436237
2010-11-29,45.175713,45.354286,44.482857,45.267143,43.159027,111439895
2010-11-30,44.791428,44.908569,44.410000,44.450001,42.379932,125463303
2010-12-01,45.107143,45.392857,45.000000,45.200001,43.095001,115437672
2010-12-02,45.357143,45.571426,44.984283,45.450001,43.333374,115912916
2010-12-03,45.277142,45.521427,45.191429,45.348572,43.236660,85592283
2010-12-06,45.505714,46.047142,45.488571,45.735714,43.605774,112120127
2010-12-07,46.268570,46.284286,45.445713,45.458572,43.341541,97863465
2010-12-08,45.681427,45.860001,45.301430,45.858570,43.722912,80483501
2010-12-09,46.021427,46.071426,45.574284,45.679642,43.552307,73536526
2010-12-10,45.664284,45.864285,45.514286,45.794285,43.661617,65644243
2010-12-13,46.335712,46.437141,45.857143,45.952858,43.812790,109953333
2010-12-14,45.998569,46.077141,45.571426,45.755714,43.624832,87891762
2010-12-15,45.714287,46.142857,45.598572,45.765713,43.634380,104327314
2010-12-16,45.869999,46.087143,45.728573,45.892857,43.755589,80507098
2010-12-17,45.911427,45.970001,45.747143,45.801430,43.668415,96787068
2010-12-20,45.942856,46.178570,45.461430,46.029999,43.886341,96402194
2010-12-21,46.155712,46.341427,46.007141,46.314999,44.158066,64087884
2010-12-22,46.340000,46.531429,46.221428,46.451427,44.288132,66536029
2010-12-23,46.428570,46.450001,46.167141,46.228573,44.075668,55875176
2010-12-27,46.169998,46.491428,45.931427,46.382858,44.222771,62453699
2010-12-28,46.571426,46.665714,46.437141,46.495712,44.330383,43980797
2010-12-29,46.614285,46.635715,46.442856,46.470001,44.305859,40817672
2010-12-30,46.485714,46.501427,46.150002,46.237141,44.083839,39414991
2010-12-31,46.142857,46.211430,45.901428,46.080002,43.934025,48413827
2011-01-03,46.557140,47.180000,46.405212,47.081429,44.888813,111280407
2011-01-04,47.500000,47.500000,46.878571,47.327141,45.123077,77337001
2011-01-05,47.078571,47.762856,47.071426,47.714287,45.492207,63879193
2011-01-06,47.857143,47.892857,47.557140,47.675713,45.455410,75106626
2011-01-07,47.731426,48.049999,47.414284,48.017143,45.780941,77982212
2011-01-10,48.404285,49.032856,48.167141,48.922142,46.643791,112139482
2011-01-11,49.278572,49.279999,48.495712,48.805714,46.532795,111019993
2011-01-12,49.061428,49.204285,48.857143,49.202858,46.911438,75644310
2011-01-13,49.330002,49.520000,49.121429,49.382858,47.083061,74536182
2011-01-14,49.419998,49.782856,49.205715,49.782856,47.464436,77209748
2011-01-18,46.721428,49.251785,46.571426,48.664284,46.397949,470246700
2011-01-19,49.797142,49.799999,48.125713,48.405712,46.151424,283902199
2011-01-20,48.025715,48.328571,47.160000,47.525715,45.312408,191197293
2011-01-21,47.681427,47.840000,46.661427,46.674286,44.500633,188599712
2011-01-24,46.722858,48.207142,46.674286,48.207142,45.962101,143670548
2011-01-25,48.058571,48.777142,47.795715,48.771427,46.500099,136716650
2011-01-26,48.985714,49.371429,48.785713,49.121429,46.833809,126716779
2011-01-27,49.128571,49.241829,48.975857,49.029999,46.746639,71255961
2011-01-28,49.189999,49.200001,47.646858,48.014286,45.778225,148014146
2011-01-31,47.971428,48.577141,47.757141,48.474285,46.216805,94193470
2011-02-01,48.791428,49.378571,48.711430,49.290001,46.994534,106657943
2011-02-02,49.207142,49.321426,49.078571,49.188572,46.897839,64738807
2011-02-03,49.114285,49.177143,48.364285,49.062859,46.777962,98449148
2011-02-04,49.108570,49.528572,49.072857,49.500000,47.194744,80459575
2011-02-07,49.714287,50.464287,49.662857,50.268570,47.927536,121254910
2011-02-08,50.502857,50.788570,50.307140,50.742859,48.379738,95259906
2011-02-09,50.741428,51.285713,50.695713,51.165714,48.782898,120686090
2011-02-10,51.117142,51.428570,49.714287,50.648571,48.289837,232137360
2011-02-11,50.691429,51.114285,50.505730,50.978573,48.604473,91892948
2011-02-14,50.970001,51.354286,50.958572,51.311428,48.921810,77603491
2011-02-15,51.315716,51.424286,51.078571,51.414284,49.019875,71043441
2011-02-16,51.502857,52.128571,51.500000,51.875713,49.459839,120288833
2011-02-17,51.022858,51.467140,50.931427,51.185715,48.801956,132643504
2011-02-18,51.185715,51.357143,49.931427,50.080002,47.747742,204011724
2011-02-22,48.878571,49.342857,48.245712,48.372856,46.120102,218135561
2011-02-23,48.378571,49.234283,48.372856,48.945713,46.666271,167962942
2011-02-24,49.147141,49.307140,48.338570,48.982857,46.701694,124974514
2011-02-25,49.322857,49.775715,49.257141,49.737141,47.420841,95004483
2011-02-28,50.167141,50.721428,50.160000,50.458572,48.108692,100768479
2011-03-01,50.752857,50.817142,49.668713,49.901428,47.577488,114032163
2011-03-02,49.991428,50.621429,49.771427,50.302856,47.960213,150647189
2011-03-03,51.062859,51.398571,50.845715,51.365715,48.973572,125196764
2011-03-04,51.428570,51.470001,51.107143,51.428570,49.033508,113316483
2011-03-07,51.657143,51.667141,50.187141,50.765713,48.401516,136530149
2011-03-08,50.684284,51.057140,50.321426,50.822857,48.456001,89078955
2011-03-09,50.669998,50.680000,50.085712,50.352856,48.007874,113349033
2011-03-10,49.965714,49.967140,49.271427,49.524284,47.217899,126972055
2011-03-11,49.288570,50.331429,49.285713,50.284286,47.942509,117770016
2011-03-14,50.428570,50.926342,50.187141,50.508572,48.156357,109113690
2011-03-15,48.824284,49.691429,48.585712,49.347141,47.049011,180262334
2011-03-16,48.857143,49.000000,46.608570,47.144283,44.948750,289187626
2011-03-17,48.134285,48.515713,47.237083,47.805714,45.579361,164854977
2011-03-18,48.085712,48.314285,47.142857,47.238571,45.038647,188302604
2011-03-21,48.018570,48.534286,47.894283,48.471428,46.214073,102347560
2011-03-22,48.945713,48.945713,48.448570,48.742859,46.472878,81558162
2011-03-23,48.464287,48.602856,47.992859,48.455715,46.199089,93248498
2011-03-24,48.835712,49.428570,48.408569,49.281429,46.986355,101177720
2011-03-25,49.732857,50.294285,49.574284,50.220001,47.881218,112292796
2011-03-28,50.454285,50.617142,50.062859,50.062859,47.731396,77337407
2011-03-29,49.655712,50.137142,49.437141,50.137142,47.802223,88224955
2011-03-30,50.101429,50.125713,49.634285,49.804283,47.484863,81843720
2011-03-31,49.471428,49.971428,49.437141,49.786785,47.468174,68592006
2011-04-01,50.158569,50.226742,49.042858,49.222858,46.930515,104665400
2011-04-04,49.222858,49.228573,48.342857,48.741428,46.471504,115020542
2011-04-05,48.074284,48.892857,48.000000,48.412857,46.158241,120740809
2011-04-06,48.778572,49.128571,48.162857,48.291428,46.042465,100634681
2011-04-07,48.291428,48.632858,48.004284,48.297142,46.047909,93361520
2011-04-08,48.571426,48.592857,47.707142,47.865715,45.636578,94383317
2011-04-11,47.742859,47.952858,47.145714,47.257141,45.056328,99787618
2011-04-12,47.207142,47.675713,47.171429,47.485714,45.274254,106627080
2011-04-13,47.857143,48.020000,47.502857,48.018570,45.782307,86608963
2011-04-14,47.807140,48.000000,47.437141,47.488571,45.276989,75497401
2011-04-15,47.660000,47.662857,46.685715,46.779999,44.601425,113397921
2011-04-18,46.594284,47.461430,45.737141,47.407143,45.199348,152474427
2011-04-19,47.607143,48.282856,47.387142,48.265713,46.017944,104844243
2011-04-20,49.105713,49.392857,48.785713,48.915714,46.637676,175163842
2011-04-21,50.632858,50.732857,49.788570,50.099426,47.766262,188449618
2011-04-25,50.081429,50.535713,50.042858,50.429855,48.081291,66636290
2011-04-26,50.518570,50.712856,49.907143,50.060001,47.728672,84400645
2011-04-27,50.325714,50.335712,49.585712,50.021427,47.691887,89052887
2011-04-28,49.457142,49.964287,49.360001,49.535713,47.228790,90297123
2011-04-29,49.577141,50.564285,49.523712,50.018570,47.689182,251585929
2011-05-02,49.964287,50.067001,49.357143,49.468571,47.164768,110678246
2011-05-03,49.701427,49.984283,49.374287,49.742859,47.426300,78390249
2011-05-04,49.759998,50.261429,49.554283,49.938572,47.612904,97312229
2011-05-05,49.771427,50.135715,49.435715,49.535713,47.228790,84065352
2011-05-06,49.978573,50.000000,49.458572,49.522858,47.216534,70061285
2011-05-09,49.688572,49.885715,49.503941,49.657143,47.344566,51188151
2011-05-10,49.841427,49.955715,49.522858,49.921429,47.596550,70521969
2011-05-11,49.878571,50.000000,49.320000,49.604286,47.294186,84018683
2011-05-12,49.492859,49.588570,48.895714,49.509998,47.204273,80239593
2011-05-13,49.398571,49.464287,48.621429,48.642857,46.377522,81547956
2011-05-16,48.464287,48.745712,47.514286,47.614285,45.396851,112535374
2011-05-17,47.428570,48.020000,47.247143,48.020000,45.783676,113196657
2011-05-18,48.071426,48.721428,48.000000,48.552856,46.291714,83693267
2011-05-19,48.868572,48.916286,48.381428,48.647141,46.381588,65291310
2011-05-20,48.535713,48.707142,47.860001,47.888573,45.658371,84547708
2011-05-23,47.142857,47.997143,47.060001,47.771427,45.546677,95627217
2011-05-24,47.897141,47.985573,47.334286,47.455715,45.245678,80520650
2011-05-25,47.632858,48.365715,47.549999,48.111427,45.870842,73555433
2011-05-26,47.959999,48.127144,47.776428,47.857143,45.628399,55673751
2011-05-27,47.828571,48.232857,47.758572,48.201427,45.956654,50912897
2011-05-31,48.734283,49.689999,48.714287,49.689999,47.375904,104434134
2011-06-01,49.872856,50.304569,49.235714,49.358570,47.059895,138670602
2011-06-02,49.507141,49.711430,49.185715,49.443142,47.140530,84721112
2011-06-03,49.004284,49.332855,48.858570,49.062859,46.777962,78360765
2011-06-06,49.385715,49.578571,48.258572,48.291428,46.042465,115484677
2011-06-07,48.310001,48.317142,47.414284,47.434284,45.225220,132493060
2011-06-08,47.428570,47.828571,47.235714,47.462856,45.252480,83471577
2011-06-09,47.610001,47.667141,47.250000,47.355713,45.150311,68841199
2011-06-10,47.235714,47.380001,46.501427,46.557140,44.388931,108529400
2011-06-13,46.742859,46.901428,46.438572,46.657143,44.484291,82414108
2011-06-14,47.145714,47.607143,47.044285,47.491428,45.279713,83641901
2011-06-15,47.085712,47.185715,46.411427,46.678570,44.504715,99851885
2011-06-16,46.684284,46.954441,45.475716,46.451427,44.288132,127647338
2011-06-17,47.009998,47.035713,45.622856,45.751427,43.620747,153872649
2011-06-20,45.328571,45.385715,44.357143,45.045715,42.947899,160161274
2011-06-21,45.218571,46.542858,45.028572,46.471428,44.307220,123343514
2011-06-22,46.431427,46.985714,46.054283,46.087143,43.940830,97645436
2011-06-23,45.564285,47.384285,45.445713,47.318569,45.114914,139939254
2011-06-24,47.357143,47.592857,46.441429,46.621429,44.450237,109981312
2011-06-27,46.802856,47.700001,46.750000,47.434284,45.225220,84989933
2011-06-28,47.654285,48.099998,47.634285,47.894283,45.663807,73574907
2011-06-29,48.011429,48.052856,47.411427,47.720001,45.497646,88179070
2011-06-30,47.814285,48.018570,47.548573,47.952858,45.719654,80807391
2011-07-01,47.992859,49.071426,47.742859,49.037144,46.753448,108828209
2011-07-05,48.995712,49.975716,48.928570,49.918571,47.593819,88818618
2011-07-06,49.857143,50.585712,49.529999,50.251427,47.911175,111156241
2011-07-07,50.674286,51.142857,50.571426,51.028572,48.652142,99915319
2011-07-08,50.502857,51.428570,50.314285,51.387142,48.994011,122481639
2011-07-11,50.904285,51.395714,50.402859,50.571426,48.216278,110713974
2011-07-12,50.500000,51.097141,49.802856,50.535713,48.182228,112901691
2011-07-13,51.189999,51.428570,50.911427,51.145714,48.763809,97909518
2011-07-14,51.564285,51.658569,50.905712,51.110001,48.729767,107633155
2011-07-15,51.570000,52.142857,51.310001,52.131428,49.703625,121116338
2011-07-18,52.204285,53.521427,52.182858,53.400002,50.913128,143157623
2011-07-19,53.988571,54.092857,53.331429,53.835712,51.328545,204786344
2011-07-20,56.578571,56.610001,55.142857,55.271427,52.697399,235331712
2011-07-21,55.288570,55.722858,54.842857,55.327141,52.750507,131629036
2011-07-22,55.474285,56.435715,55.392857,56.185715,53.569099,129181885
2011-07-25,55.740002,57.142857,55.660000,56.928570,54.277370,147451094
2011-07-26,57.142857,57.785713,57.097141,57.630001,54.946144,119145026
2011-07-27,57.188572,57.520000,56.021427,56.084286,53.472408,164830470
2011-07-28,55.947144,56.712856,55.447144,55.974285,53.367516,148506092
2011-07-29,55.360001,56.450001,54.857143,55.782856,53.185013,158145890
2011-08-01,56.857143,57.071426,56.052856,56.678570,54.039013,153207957
2011-08-02,56.834286,56.842857,55.478573,55.558571,52.971176,159884760
2011-08-03,55.867142,56.221428,54.605713,56.081429,53.469681,183125796
2011-08-04,55.650002,55.902859,53.907143,53.910000,51.399368,217851424
2011-08-05,54.272858,54.785713,51.795715,53.374287,50.888607,301140350
2011-08-08,51.571426,52.538570,50.431427,50.458572,48.108692,285951204
2011-08-09,51.684284,53.515713,50.714287,53.430000,50.941723,270645704
2011-08-10,53.021427,53.521427,51.785713,51.955715,49.536102,219662296
2011-08-11,52.934284,53.635715,52.102856,53.385715,50.899509,185491110
2011-08-12,54.058571,54.234283,53.461430,53.855713,51.347618,132243405
2011-08-15,54.271427,54.995712,54.012856,54.772858,52.222038,115135468
2011-08-16,54.500000,54.767143,53.722858,54.354286,51.822964,124722122
2011-08-17,54.622856,54.931427,54.000000,54.348572,51.817520,110514943
2011-08-18,52.957142,53.235714,51.624287,52.292858,49.857544,211467949
2011-08-19,51.675713,52.428570,50.857143,50.861427,48.492771,193970546
2011-08-22,52.091427,52.125713,50.727142,50.919998,48.548607,133826210
2011-08-23,51.471428,53.377144,51.000000,53.371429,50.885880,164208576
2011-08-24,53.351429,54.137142,52.942856,53.740002,51.237297,156566907
2011-08-25,52.142857,53.635715,52.142857,53.388573,50.902225,217825076
2011-08-26,53.024284,54.828571,52.971542,54.797142,52.245205,160368761
2011-08-29,55.452858,55.928570,55.428570,55.709999,53.115540,101313149
2011-08-30,55.464287,55.977142,55.172855,55.712856,53.118267,104480264
2011-08-31,55.837143,56.011429,54.551430,54.975716,52.415451,130688894
2011-09-01,55.139999,55.334270,54.388573,54.432858,51.897869,85930705
2011-09-02,53.562859,54.000000,53.118572,53.435715,50.947178,109791514
2011-09-06,52.439999,54.332855,52.354286,54.248569,51.722172,127424129
2011-09-07,55.081429,55.085712,54.571426,54.847141,52.292877,87643794
2011-09-08,54.628571,55.515713,54.615715,54.877144,52.321461,104039460
2011-09-09,54.849998,55.142857,53.574284,53.925713,51.414345,141269408
2011-09-12,53.288570,54.411427,53.128571,54.277142,51.749409,116957988
2011-09-13,54.591427,55.172855,54.321426,54.945713,52.386868,110184487
2011-09-14,55.288570,56.029999,55.108570,55.614285,53.024284,133680848
2011-09-15,55.938572,56.237141,55.700001,56.137142,53.522797,104454581
2011-09-16,56.571426,57.214714,56.432858,57.214287,54.549770,174622161
2011-09-19,56.700001,59.032856,56.457787,58.804283,56.065720,205964780
2011-09-20,59.335712,60.408569,58.741428,59.064285,56.313606,193937289
2011-09-21,59.958572,60.227142,58.857143,58.877144,56.135185,151493755
2011-09-22,57.285713,58.545715,56.671429,57.402859,54.729576,242120137
2011-09-23,57.178570,58.105713,57.121429,57.757141,55.067345,136620610
2011-09-26,57.142857,57.711430,55.900002,57.595715,54.913437,203218862
2011-09-27,58.422855,58.464287,56.865715,57.037144,54.380882,158124372
2011-09-28,57.152859,57.677143,56.644283,56.715714,54.074432,107463181
2011-09-29,57.417141,57.458572,55.172855,55.795715,53.197266,162841147
2011-09-30,55.302856,55.555714,54.454285,54.474285,51.937382,137059223
2011-10-03,54.337143,54.662857,53.310143,53.514286,51.022087,167269011
2011-10-04,53.557140,54.542858,50.605713,53.214287,50.736061,308418887
2011-10-05,52.551430,54.259998,51.471428,54.035713,51.519234,196617358
2011-10-06,53.301430,54.968571,53.114929,53.910000,51.399368,203145054
2011-10-07,53.681427,53.962856,52.641285,52.828571,50.368309,133904162
2011-10-10,54.168571,55.544285,54.029999,55.544285,52.957539,110628287
2011-10-11,56.082855,57.597141,55.928570,57.184284,54.521164,151420465
2011-10-12,58.201427,58.464287,57.162857,57.455715,54.779968,155570982
2011-10-13,57.862858,58.347141,57.549999,58.347141,55.629856,106545775
2011-10-14,59.571426,60.285713,59.324284,60.285713,57.478168,143341730
2011-10-17,60.204285,60.957142,59.419998,59.998569,57.204391,171510696
2011-10-18,60.227142,60.686672,59.427143,60.320000,57.510853,220400096
2011-10-19,57.349998,58.345570,56.828571,56.945713,54.293713,275998093
2011-10-20,57.142857,57.192856,56.315716,56.472858,53.842884,137382294
2011-10-21,56.901428,57.020000,55.821426,56.124287,53.510555,155310512
2011-10-24,56.597141,58.071426,56.485714,57.967140,55.267574,125589044
2011-10-25,57.861427,58.078571,56.768570,56.824284,54.177937,107650200
2011-10-26,57.428570,57.507141,56.164429,57.228573,54.563400,114074982
2011-10-27,58.242859,58.428570,57.412857,57.812859,55.120476,123713317
2011-10-28,57.571426,58.049999,57.501427,57.849998,55.155869,80709748
2011-10-31,57.444286,58.475716,57.292858,57.825714,55.132729,96406303
2011-11-01,56.714287,57.071426,56.174286,56.644283,54.006313,132946877
2011-11-02,57.142857,57.205715,56.444286,56.772858,54.128899,82063667
2011-11-03,57.009998,57.628571,56.480000,57.581429,54.899822,110381075
2011-11-04,57.428570,57.634285,57.022858,57.177143,54.514370,75556992
2011-11-07,57.130001,57.142857,56.590000,57.104286,54.444901,67565799
